https://airsoftshop.cz/cm-cm-077	"CM CM.077"	6 934,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-047-mod-076b	"CM CM.076B"	6 651,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Kov
https://airsoftshop.cz/cm-cm-047-mod-076a	"CM CM.076A"	6 120,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Kov
https://airsoftshop.cz/cm-cm-047-mod-076	"CM CM.076"	6 673,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-058	"CM CM.058"	4 741,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Kov
https://airsoftshop.cz/cm-cm-050a	"CM CM.050A"	5 841,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-050	"CM CM.050"	5 841,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-048su	"CM CM.048SU"	5 500,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-048s	"CM CM.048S"	5 500,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-048m	"CM CM.048M"	5 500,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-048a	"CM CM.048A"	5 841,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-048	"CM CM.048"	7 428,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-047d	"CM CM.047D"	4 490,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/cm-cm-047c	"CM CM.047C"	5 069,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cm-cm-045c	"CM CM.045C"	7 144,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Kov
https://airsoftshop.cz/cm-cm-045a	"CM CM.045A"	5 475,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Kov
https://airsoftshop.cz/cm-cm-045	"CM CM.045"	5 045,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Kov
https://airsoftshop.cz/cm-cm-042s	"CM CM.042S"	6 323,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
